id,left,top,right,bottom,speed,dir,Nov8Fire,Nov9Fire,Nov9Pred,elevation,band1,band2,band3,band4,burnable
12446,-121.5027596,39.83425335,-121.5002596,39.83175335,2,0,1,1,1,2,3397.741085,3041.421786,2764.349416,3699.273749,1
12447,-121.5027596,39.83175335,-121.5002596,39.82925335,2,0,1,1,1,2,3385.224303,3059.921337,2931.195984,3732.493557,1
12448,-121.5027596,39.82925335,-121.5002596,39.82675335,2,0,1,1,1,2,3441.969583,3130.543902,3088.20872,3535.301918,1
12449,-121.5027596,39.82675335,-121.5002596,39.82425335,2,0,1,1,1,2,3351.403206,3015.819299,2850.728349,3907.377734,1
12450,-121.5027596,39.82425335,-121.5002596,39.82175335,2,0,1,1,1,2,3709.314654,3588.389571,3829.502397,4001.960893,1
12451,-121.5027596,39.82175335,-121.5002596,39.81925335,2,0,1,1,1,2,3956.092448,3997.186994,4272.852712,4678.379383,1
12452,-121.5027596,39.81925335,-121.5002596,39.81675335,2,0,1,1,1,2,3186.575517,2708.50869,2336.741235,3460.591399,1
12453,-121.5027596,39.81675335,-121.5002596,39.81425335,1,0,1,1,1,2,3755.055289,3549.715912,3420.512736,4504.361702,1
12454,-121.5027596,39.81425335,-121.5002596,39.81175335,1,0,1,1,1,1,3771.45619,3458.74381,3214.998666,4302.531801,1
12455,-121.5027596,39.81175335,-121.5002596,39.80925335,0,0,1,1,1,1,3906.016182,3659.39062,3618.195535,3912.540455,1
12456,-121.5027596,39.80925335,-121.5002596,39.80675335,0,0,1,1,1,1,4033.249326,3831.405304,3895.386725,3854.530866,1
12457,-121.5027596,39.80675335,-121.5002596,39.80425335,0,0,1,1,1,1,3781.465238,3419.219359,3271.271651,4281.691789,1
12458,-121.5027596,39.80425335,-121.5002596,39.80175335,0,0,1,1,1,1,3686.480372,3362.452652,3144.960893,5175.153581,1
12459,-121.5027596,39.80175335,-121.5002596,39.79925335,0,0,1,1,1,1,3796.375037,3433.898711,3062.907252,4757.807761,0
12460,-121.5027596,39.79925335,-121.5002596,39.79675335,0,0,1,1,1,1,3442.928229,3003.637848,2464.774798,4428.548846,0
12461,-121.5027596,39.79675335,-121.5002596,39.79425335,0,0,1,1,1,1,3428.803866,2932.353761,2480.131705,3981.872041,0
12462,-121.5027596,39.79425335,-121.5002596,39.79175335,0,0,1,1,1,1,3469.025921,3000.303566,2610.056638,4207.355859,1
12463,-121.5027596,39.79175335,-121.5002596,39.78925335,0,0,1,1,1,1,3436.89092,2912.53626,2547.223554,3540.738687,1
12464,-121.5027596,39.78925335,-121.5002596,39.78675335,0,0,1,1,1,1,3354.796145,2817.344996,2334.79318,3642.603855,0
12465,-121.5027596,39.78675335,-121.5002596,39.78425335,0,0,1,1,1,1,3519.040006,3067.935421,2758.708271,3817.61852,1
12466,-121.5027596,39.78425335,-121.5002596,39.78175335,0,0,1,1,1,1,3811.379832,3505.049446,3442.338927,4161.112676,1
12467,-121.5027596,39.78175335,-121.5002596,39.77925335,0,0,1,1,1,1,3216.402607,2651.438568,2147.315103,3422.934822,0
12468,-121.5027596,39.77925335,-121.5002596,39.77675335,0,0,1,1,1,1,3929.117021,3624.844171,3540.733293,4220.293677,1
12469,-121.5027596,39.77675335,-121.5002596,39.77425335,0,0,1,1,1,1,3562.05469,3096.661223,2823.515733,3910.279892,1
12470,-121.5027596,39.77425335,-121.5002596,39.77175335,0,0,1,1,1,1,3303.612227,2782.994756,2253.295175,3967.042553,0
12471,-121.5027596,39.77175335,-121.5002596,39.76925335,0,0,1,1,1,1,3280.657177,2700.568175,2151.155379,3535.146988,0
12472,-121.5027596,39.76925335,-121.5002596,39.76675335,1,0,1,1,1,1,3366.035061,2826.708421,2340.727749,3660.369943,0
12473,-121.5027596,39.76675335,-121.5002596,39.76425335,1,0,1,1,1,1,3418.727205,2917.041364,2593.64596,3832.178354,1
12474,-121.5027596,39.76425335,-121.5002596,39.76175335,1,0,1,1,1,1,3483.935571,2997.320947,2742.107582,3911.477525,1
12475,-121.5027596,39.76175335,-121.5002596,39.75925335,1,0,1,1,1,1,3202.859005,2626.52697,2184.543003,3845.479173,0
12476,-121.5027596,39.75925335,-121.5002596,39.75675335,2,0,1,1,1,1,3117.422236,2450.046599,1924.505844,3059.01858,0
12477,-121.5027596,39.75675335,-121.5002596,39.75425335,2,0,1,1,1,1,3068.874738,2386.70917,1889.402158,2585.059934,0
12478,-121.5027596,39.75425335,-121.5002596,39.75175335,2,0,1,1,1,1,3276.828139,2784.186245,2585.188493,3324.262661,1
12479,-121.5027596,39.75175335,-121.5002596,39.74925335,2,0,1,1,1,1,3421.613126,3012.366197,2841.0451,3992.473479,1
12480,-121.5027596,39.74925335,-121.5002596,39.74675335,2,0,1,1,1,1,3483.71816,3141.379233,3051.952053,4585.716062,1
12481,-121.5027596,39.74675335,-121.5002596,39.74425335,0,0,1,1,1,1,3533.651334,3118.855709,2979.939616,3999.086755,1
12482,-121.5027596,39.74425335,-121.5002596,39.74175335,0,0,0,1,0,1,3497.838478,3125.076865,2941.033863,4031.709769,1
12483,-121.5027596,39.74175335,-121.5002596,39.73925335,0,0,0,1,0,1,3355.304522,2859.247739,2385.848629,3649.273981,0
12484,-121.5027596,39.73925335,-121.5002596,39.73675335,0,0,0,1,0,1,3162.66407,2423.133803,1879.694636,2439.02757,0
12485,-121.5027596,39.73675335,-121.5002596,39.73425335,1,0,0,1,0,1,3315.613425,2646.770752,2186.557836,2709.837279,0
12486,-121.5027596,39.73425335,-121.5002596,39.73175335,1,0,0,1,0,1,3650.111927,3155.407552,2883.814055,3444.34507,1
12487,-121.5027596,39.73175335,-121.5002596,39.72925335,1,0,0,1,0,1,3665.916841,3149.312406,2874.497902,2970.932424,1
12488,-121.5027596,39.72925335,-121.5002596,39.72675335,1,0,0,1,0,1,3947.577015,3621.819748,3504.878034,3681.016332,1
12489,-121.5027596,39.72675335,-121.5002596,39.72425335,2,0,0,1,0,1,3764.806413,3300.016332,3003.896764,3343.12706,1
12490,-121.5027596,39.72425335,-121.5002596,39.72175335,2,0,0,1,0,1,3435.035211,2948.360953,2512.27255,3325.04525,1
12491,-121.5027596,39.72175335,-121.5002596,39.71925335,1,0,0,1,0,1,3660.905304,3407.838028,3095.871891,4440.710818,1
12492,-121.5027596,39.71925335,-121.5002596,39.71675335,1,0,0,1,0,1,3640.288732,3316.748726,3116.575367,3978.71801,1
12493,-121.5027596,39.71675335,-121.5002596,39.71425335,1,0,0,1,0,1,3833.084211,3601.417791,3634.193328,4049.121423,1
12494,-121.5027596,39.71425335,-121.5002596,39.71175335,1,0,0,1,0,1,3637.377435,3346.16377,3142.949655,4463.388523,1
12495,-121.5027596,39.71175335,-121.5002596,39.70925335,1,0,0,1,0,1,3370.896764,2869.367246,2508.846868,3559.445909,1
12496,-121.5027596,39.70925335,-121.5002596,39.70675335,1,0,0,1,0,1,3689.322146,3344.712017,3200.30896,4076.664519,1
12497,-121.5027596,39.70675335,-121.5002596,39.70425335,2,0,0,1,0,1,3617.071921,3181.216812,2884.753521,3665.141894,1
12498,-121.5027596,39.70425335,-121.5002596,39.70175335,2,0,0,1,0,0,3552.486365,3030.593048,2675.24573,3331.989062,1
12499,-121.5027596,39.70175335,-121.5002596,39.69925335,2,0,0,1,0,0,3497.138448,2922.563081,2488.242433,3277.668265,0
12500,-121.5027596,39.69925335,-121.5002596,39.69675335,2,0,0,1,0,0,3488.28139,2893.620767,2494.164219,3283.7273,0
12501,-121.5027596,39.69675335,-121.5002596,39.69425335,2,0,0,1,0,0,3409.813905,2759.467186,2282.633054,3278.003746,0
12502,-121.5027596,39.69425335,-121.5002596,39.69175335,1,0,0,0,0,0,3382.444626,2758.019274,2204.221646,3537.838251,0
12503,-121.5027596,39.69175335,-121.5002596,39.68925335,1,0,0,0,0,0,3395.597393,2731.643392,2221.753072,3210.369344,0
12504,-121.5027596,39.68925335,-121.5002596,39.68675335,0,0,0,0,0,0,3695.882379,3174.175157,2864.07267,3568.660324,1
12505,-121.5027596,39.68675335,-121.5002596,39.68425335,0,0,0,0,0,0,3386.116722,2748.16392,2192.903057,3280.023974,0
12506,-121.5027596,39.68425335,-121.5002596,39.68175335,0,0,0,0,0,0,3396.390321,2788.268804,2220.041954,3363.688642,0
12507,-121.5027596,39.68175335,-121.5002596,39.67925335,0,0,0,0,0,0,3513.680252,2915.673659,2465.070273,3380.29128,0
12508,-121.5027596,39.67925335,-121.5002596,39.67675335,0,0,0,0,0,0,4019.416392,3596.498052,3322.688043,3740.821846,0
12509,-121.5027596,39.67675335,-121.5002596,39.67425335,0,0,0,0,0,0,4098.605184,3858.238388,3672.399311,3311.88193,1
12510,-121.5027596,39.67425335,-121.5002596,39.67175335,0,0,0,0,0,0,3962.910548,3679.307761,3380.201978,3148.268505,1
12511,-121.5027596,39.67175335,-121.5002596,39.66925335,0,0,0,0,0,0,3720.342373,3326.474079,2820.301019,2121.821546,0
12512,-121.5027596,39.66925335,-121.5002596,39.66675335,0,0,0,0,0,0,3184.300964,2356.010082,1430.332987,933.9746479,0
12513,-121.5027596,39.66675335,-121.5002596,39.66425335,0,0,0,0,0,0,3266.448007,2530.164369,2108.028619,2034.086455,1
12514,-121.5027596,39.66425335,-121.5002596,39.66175335,1,0,0,0,0,0,3927.266856,3577.976626,3514.85436,3487.020527,1
12515,-121.5027596,39.66175335,-121.5002596,39.65925335,1,0,0,0,0,0,3337.586605,2638.339227,2141.847618,2457.239586,0
12516,-121.5027596,39.65925335,-121.5002596,39.65675335,1,0,0,0,0,0,3311.133203,2570.041055,2063.915343,2351.022176,0
12517,-121.5027596,39.65675335,-121.5002596,39.65425335,1,0,0,0,0,0,3620.470183,2984.638747,2599.374438,3159.697782,0
12518,-121.5027596,39.65425335,-121.5002596,39.65175335,1,0,0,0,0,0,3731.201079,3216.953701,3052.384627,3389.132604,1
12519,-121.5027596,39.65175335,-121.5002596,39.64925335,1,0,0,0,0,0,3866.778843,3444.112676,3262.382679,4151.252023,1
12520,-121.5027596,39.64925335,-121.5002596,39.64675335,1,0,0,0,0,0,3984.028469,3662.159425,3471.890021,3703.902307,1
12521,-121.5027596,39.64675335,-121.5002596,39.64425335,1,0,0,0,0,0,3900.415043,3515.242733,3208.538657,3321.352562,0
12522,-121.5027596,39.64425335,-121.5002596,39.64175335,1,0,0,0,0,0,3475.964418,2855.447294,2344.128391,2965.990511,0
12523,-121.5027596,39.64175335,-121.5002596,39.63925335,0,0,0,0,0,0,3421.160623,2760.560983,2153.521876,3202.915793,0
12524,-121.5027596,39.63925335,-121.5002596,39.63675335,0,0,0,0,0,0,3457.951603,2800.758016,2232.936919,3209.241384,0
12525,-121.5027596,39.63675335,-121.5002596,39.63425335,0,0,0,0,0,0,3419.465987,2744.682649,2168.468535,2933.770453,0
12526,-121.5027596,39.63425335,-121.5002596,39.63175335,0,0,0,0,0,0,3314.616572,2591.968684,1978.741984,2577.306113,0
12527,-121.5027596,39.63175335,-121.5002596,39.62925335,1,0,0,0,0,0,3254.065178,2496.357956,1937.42733,2286.430926,0
12528,-121.5027596,39.62925335,-121.5002596,39.62675335,1,0,0,0,0,0,3486.635001,2860.239886,2333.390171,3121.073719,0
12529,-121.5027596,39.62675335,-121.5002596,39.62425335,1,0,0,0,0,0,3481.196434,2847.156578,2352.455799,3045.004945,0
12530,-121.5027596,39.62425335,-121.5002596,39.62175335,1,0,0,0,0,0,3494.980222,2887.368445,2381.723554,3228.885226,0
12531,-121.5027596,39.62175335,-121.5002596,39.61925335,1,0,0,0,0,0,3445.535661,2859.821097,2339.350315,3289.631256,0
12532,-121.5027596,39.61925335,-121.5002596,39.61675335,1,0,0,0,0,0,3476.443291,2963.518458,2344.89785,3924.650259,0
12533,-121.5027596,39.61675335,-121.5002596,39.61425335,1,0,0,0,0,0,3681.422385,3207.734192,2658.707372,4352.291429,0
12534,-121.5027596,39.61425335,-121.5002596,39.61175335,1,0,0,0,0,0,3429.404855,2862.692538,2168.342673,4001.692538,0
12535,-121.5027596,39.61175335,-121.5002596,39.60925335,2,0,0,0,0,0,3497.457597,2934.204225,2305.08196,3841.170512,0
12536,-121.5027596,39.60925335,-121.5002596,39.60675335,2,0,0,0,0,0,3292.510039,2676.111028,1934.889422,3538.335481,0
12537,-121.5027596,39.60675335,-121.5002596,39.60425335,2,0,0,0,0,0,3322.947408,2687.252173,1938.646689,3677.548547,0
12538,-121.5027596,39.60425335,-121.5002596,39.60175335,2,0,0,0,0,0,3310.761013,2672.659425,1933.191489,3600.504195,0
12539,-121.5027596,39.60175335,-121.5002596,39.59925335,2,0,0,0,0,0,3293.302967,2642.358855,1888.796074,3501.037908,0
12540,-121.5027596,39.59925335,-121.5002596,39.59675335,2,0,0,0,0,0,3317.162272,2656.997303,1934.76401,3441.999401,0
12541,-121.5027596,39.59675335,-121.5002596,39.59425335,2,0,0,0,0,0,3305.570497,2683.147072,1950.620608,3382.029503,0
12542,-121.5027596,39.59425335,-121.5002596,39.59175335,2,0,0,0,0,0,3550.848966,2979.172011,2533.476776,3395.642194,0
12543,-121.5027596,39.59175335,-121.5002596,39.58925335,2,0,0,0,0,0,3618.5454,3070.715463,2609.732095,3745.301618,0
12544,-121.5002596,39.86675335,-121.4977596,39.86425335,2,0,0,0,0,2,3517.277356,3097.232979,2901.220213,3392.086018,1
12545,-121.5002596,39.86425335,-121.4977596,39.86175335,1,0,0,0,0,2,3373.58406,2851.471429,2428.445714,3619.822857,1
12546,-121.5002596,39.86175335,-121.4977596,39.85925335,1,0,0,0,0,1,2854.520365,2153.02234,1401.717781,3075.707903,0
12547,-121.5002596,39.85925335,-121.4977596,39.85675335,1,0,0,0,0,1,2945.826292,2243.480395,1515.398632,3291.488754,0
12548,-121.5002596,39.85675335,-121.4977596,39.85425335,0,0,0,0,0,1,3075.63997,2494.956991,1799.415805,3648.468085,0
12549,-121.5002596,39.85425335,-121.4977596,39.85175335,0,0,0,1,0,1,2874.552584,2156.106839,1364.616565,3500.490729,0
12550,-121.5002596,39.85175335,-121.4977596,39.84925335,0,0,0,1,0,1,2941.58693,2205.962006,1484.840578,3187.438602,0
12551,-121.5002596,39.84925335,-121.4977596,39.84675335,0,0,0,1,0,1,3063.104863,2304.461094,1702.133739,2585.542553,0
12552,-121.5002596,39.84675335,-121.4977596,39.84425335,0,0,0,1,0,1,3253.952128,2604.385562,2265.111702,2311.537842,1
12553,-121.5002596,39.84425335,-121.4977596,39.84175335,0,0,0,1,0,2,3199.43693,2514.934498,2171.332979,2104.455015,1
12554,-121.5002596,39.84175335,-121.4977596,39.83925335,2,0,0,1,0,2,3235.115502,2638.700912,2299.242705,2316.051976,1
12555,-121.5002596,39.83925335,-121.4977596,39.83675335,2,0,0,1,0,2,3410.103759,3012.420752,2938.61203,2807.311579,1
12556,-121.5002596,39.83675335,-121.4977596,39.83425335,2,0,0,1,0,2,3576.609422,3379.755471,3466.342249,3166.205927,1
12557,-121.5002596,39.83425335,-121.4977596,39.83175335,2,0,1,1,1,2,3316.674012,3004.868693,2801.164134,3917.7731,1
12558,-121.5002596,39.83175335,-121.4977596,39.82925335,2,0,1,1,1,2,3461.006687,3166.490426,3067.26003,3850.668997,1
12559,-121.5002596,39.82925335,-121.4977596,39.82675335,2,0,1,1,1,2,3361.405927,3043.219757,2852.127052,3809.374468,1
12560,-121.5002596,39.82675335,-121.4977596,39.82425335,2,0,1,1,1,2,3615.374924,3454.208967,3555.394681,4097.293313,1
12561,-121.5002596,39.82425335,-121.4977596,39.82175335,2,0,1,1,1,2,3743.80152,3640.767325,3793.551976,4484.098176,1
12562,-121.5002596,39.82175335,-121.4977596,39.81925335,2,0,1,1,1,2,3575.036018,3390.495745,3352.698784,4629.420365,1
12563,-121.5002596,39.81925335,-121.4977596,39.81675335,2,0,1,1,1,2,3166.179939,2686.852584,2368.428267,3421.404711,1
12564,-121.5002596,39.81675335,-121.4977596,39.81425335,1,0,1,1,1,2,3771.733587,3584.771581,3504.519453,4549.080547,1
12565,-121.5002596,39.81425335,-121.4977596,39.81175335,1,0,1,1,1,1,3698.37218,3359.93985,3092.965714,4338.005414,1
12566,-121.5002596,39.81175335,-121.4977596,39.80925335,0,0,1,1,1,1,3830.141337,3555.996049,3490.841033,3783.863526,1
12567,-121.5002596,39.80925335,-121.4977596,39.80675335,0,0,1,1,1,1,4226.72234,4183.241945,4420.317325,4221.458359,1
12568,-121.5002596,39.80675335,-121.4977596,39.80425335,0,0,1,1,1,1,3821.034347,3478.72766,3489.154863,3703.038298,1
12569,-121.5002596,39.80425335,-121.4977596,39.80175335,0,0,1,1,1,1,3388.010334,2912.381763,2578.196353,4281.702888,1
12570,-121.5002596,39.80175335,-121.4977596,39.79925335,0,0,1,1,1,1,3390.342249,2875.256231,2357.578419,4203.086018,0
12571,-121.5002596,39.79925335,-121.4977596,39.79675335,0,0,1,1,1,1,3431.295593,2997.275988,2586.940274,4526.278875,1
12572,-121.5002596,39.79675335,-121.4977596,39.79425335,0,0,1,1,1,1,3680.394073,3327.145441,3046.353799,4483.008359,1
12573,-121.5002596,39.79425335,-121.4977596,39.79175335,0,0,1,1,1,1,3824.208815,3466.74696,3241.000304,4269.521277,1
12574,-121.5002596,39.79175335,-121.4977596,39.78925335,0,0,1,1,1,1,3663.946353,3260.724468,3002.870973,3960.790578,1
12575,-121.5002596,39.78925335,-121.4977596,39.78675335,0,0,1,1,1,1,3691.953835,3317.936842,2965.147068,4027.899248,1
12576,-121.5002596,39.78675335,-121.4977596,39.78425335,0,0,1,1,1,1,3607.87538,3186.96383,2963.45152,3861.431003,1
12577,-121.5002596,39.78425335,-121.4977596,39.78175335,0,0,1,1,1,1,3536.218693,3170.197568,2972.607143,4196.718997,1
12578,-121.5002596,39.78175335,-121.4977596,39.77925335,0,0,1,1,1,1,3355.232523,2840.10228,2455.068237,3487.560334,1
12579,-121.5002596,39.77925335,-121.4977596,39.77675335,0,0,1,1,1,1,3607.425532,3171.759119,2906.439362,3942.732523,1
12580,-121.5002596,39.77675335,-121.4977596,39.77425335,0,0,1,1,1,1,3410.932067,2854.545289,2491.151672,3576.089362,1
12581,-121.5002596,39.77425335,-121.4977596,39.77175335,0,0,1,1,1,1,3384.225836,2868.528723,2375.448176,3804.318389,0
12582,-121.5002596,39.77175335,-121.4977596,39.76925335,0,0,1,1,1,1,3280.88997,2727.978419,2177.741033,3734.966109,0
12583,-121.5002596,39.76925335,-121.4977596,39.76675335,1,0,1,1,1,1,3259.247264,2679.722644,2342.926748,3338.070061,1
12584,-121.5002596,39.76675335,-121.4977596,39.76425335,1,0,1,1,1,1,3361.569173,2833.654887,2526.788722,3674.146015,1
12585,-121.5002596,39.76425335,-121.4977596,39.76175335,1,0,1,1,1,1,3384.629483,2857.2731,2586.267021,3655.969453,1
12586,-121.5002596,39.76175335,-121.4977596,39.75925335,1,0,1,1,1,1,3283.478571,2764.685258,2405.858359,3927.17614,1
12587,-121.5002596,39.75925335,-121.4977596,39.75675335,2,0,1,1,1,1,3241.028419,2632.341033,2293.637386,3021.609422,1
12588,-121.5002596,39.75675335,-121.4977596,39.75425335,2,0,1,1,1,1,3188.228571,2646.763374,2209.814894,3160.489666,1
12589,-121.5002596,39.75425335,-121.4977596,39.75175335,2,0,1,1,1,1,3221.295897,2701.759574,2457.082067,3419.655775,1
12590,-121.5002596,39.75175335,-121.4977596,39.74925335,2,0,1,1,1,1,3294.32386,2845.106991,2598.707447,3644.29696,1
12591,-121.5002596,39.74925335,-121.4977596,39.74675335,2,0,1,1,1,1,3393.912918,2971.398328,2750.114438,4264.46307,1
12592,-121.5002596,39.74675335,-121.4977596,39.74425335,0,0,0,1,0,1,3465.219149,3022.905471,2835.012918,3907.914134,1
12593,-121.5002596,39.74425335,-121.4977596,39.74175335,0,0,0,1,0,1,3445.810182,2969.292857,2692.252888,3666.542401,1
12594,-121.5002596,39.74175335,-121.4977596,39.73925335,0,0,0,1,0,1,3484.497143,3039.51594,2704.126917,3695.490526,1
12595,-121.5002596,39.73925335,-121.4977596,39.73675335,0,0,0,1,0,1,3298.822492,2703.670821,2281.193617,3077.76383,1
12596,-121.5002596,39.73675335,-121.4977596,39.73425335,1,0,0,1,0,1,3379.683587,2747.502888,2335.796657,2774.694833,1
12597,-121.5002596,39.73425335,-121.4977596,39.73175335,1,0,0,1,0,1,3770.725076,3363.523556,3179.90228,3613.472036,1
12598,-121.5002596,39.73175335,-121.4977596,39.72925335,1,0,0,1,0,1,3661.539666,3143.21535,2838.665198,3150.459422,1
12599,-121.5002596,39.72925335,-121.4977596,39.72675335,1,0,0,1,0,1,3846.324012,3479.205015,3339.21231,3780.795897,1
12600,-121.5002596,39.72675335,-121.4977596,39.72425335,2,0,0,1,0,1,3681.929939,3206.61155,2879.895289,3442.580395,1
12601,-121.5002596,39.72425335,-121.4977596,39.72175335,2,0,0,1,0,1,3232.117477,2649.179179,2067.408359,3136.634498,0
12602,-121.5002596,39.72175335,-121.4977596,39.71925335,1,0,0,1,0,1,3762.28921,3601.987842,3423.953647,4438.237538,1
12603,-121.5002596,39.71925335,-121.4977596,39.71675335,1,0,0,1,0,1,4058.539666,3905.392553,4133.306687,4073.375684,1
12604,-121.5002596,39.71675335,-121.4977596,39.71425335,1,0,0,1,0,1,3743.172932,3464.876541,3388.201203,3824.513233,1
12605,-121.5002596,39.71425335,-121.4977596,39.71175335,1,0,0,1,0,1,4002.72234,3932.188906,4077.251216,4774.598176,1
12606,-121.5002596,39.71175335,-121.4977596,39.70925335,1,0,0,1,0,1,3413.933587,2944.007143,2607.416565,3544.220669,1
12607,-121.5002596,39.70925335,-121.4977596,39.70675335,1,0,0,1,0,1,3547.35228,3129.014438,2902.949848,3827.088298,1
12608,-121.5002596,39.70675335,-121.4977596,39.70425335,2,0,0,1,0,1,3459.804407,2940.422796,2578.465805,3349.237386,1
12609,-121.5002596,39.70425335,-121.4977596,39.70175335,2,0,0,1,0,1,3510.228419,2987.985562,2664.523404,3294.167477,1
12610,-121.5002596,39.70175335,-121.4977596,39.69925335,2,0,0,1,0,1,3700.545441,3268.931155,3056.882827,3521.061398,1
12611,-121.5002596,39.69925335,-121.4977596,39.69675335,2,0,0,1,0,0,3493.998024,2895.290122,2477.301064,3138.370061,0
12612,-121.5002596,39.69675335,-121.4977596,39.69425335,2,0,0,1,0,0,3555.675532,2954.964286,2590.012462,3393.972188,0
12613,-121.5002596,39.69425335,-121.4977596,39.69175335,1,0,0,0,0,0,3435.832632,2792.493233,2323.573083,3234.263759,0
12614,-121.5002596,39.69175335,-121.4977596,39.68925335,1,0,0,0,0,0,3443.388906,2813.478419,2273.206839,3547.490426,0
12615,-121.5002596,39.68925335,-121.4977596,39.68675335,0,0,0,0,0,0,3405.991793,2797.069149,2231.781307,3466.173252,0
12616,-121.5002596,39.68675335,-121.4977596,39.68425335,0,0,0,0,0,0,3350.872948,2699.037842,2092.793465,3243.353495,0
12617,-121.5002596,39.68425335,-121.4977596,39.68175335,0,0,0,0,0,0,3292.226444,2637.104863,2030.914286,3184.617325,0
12618,-121.5002596,39.68175335,-121.4977596,39.67925335,0,0,0,0,0,0,3563.692249,3012.008663,2552.548328,3664.97538,0
12619,-121.5002596,39.67925335,-121.4977596,39.67675335,0,0,0,0,0,0,4361.113526,4125.586018,4028.180547,3872.835866,0
12620,-121.5002596,39.67675335,-121.4977596,39.67425335,0,0,0,0,0,0,4230.67614,4097.736474,3748.151824,2869.315653,0
12621,-121.5002596,39.67425335,-121.4977596,39.67175335,0,0,0,0,0,0,3247.150152,2479.768997,1452.736778,983.0097264,0
12622,-121.5002596,39.67175335,-121.4977596,39.66925335,0,0,0,0,0,0,3678.546505,3199.339362,2697.024012,2118.004407,0
12623,-121.5002596,39.66925335,-121.4977596,39.66675335,0,0,0,0,0,0,3301.721654,2516.457594,1724.339549,1263.246316,0
12624,-121.5002596,39.66675335,-121.4977596,39.66425335,0,0,0,0,0,0,4079.631763,3919.927356,3991.899544,3649.59924,1
12625,-121.5002596,39.66425335,-121.4977596,39.66175335,1,0,0,0,0,0,3943.95228,3738.057295,3787.764286,3687.991185,1
12626,-121.5002596,39.66175335,-121.4977596,39.65925335,1,0,0,0,0,0,3875.522644,3564.418389,3462.322948,3657.669757,1
12627,-121.5002596,39.65925335,-121.4977596,39.65675335,1,0,0,0,0,0,3413.494985,2774.983131,2294.702432,3021.253343,0
12628,-121.5002596,39.65675335,-121.4977596,39.65425335,1,0,0,0,0,0,3571.220517,2885.468845,2493.097112,2910.896809,0
12629,-121.5002596,39.65425335,-121.4977596,39.65175335,1,0,0,0,0,0,3703.930243,3179.325076,2989.057447,3462.673556,1
12630,-121.5002596,39.65175335,-121.4977596,39.64925335,1,0,0,0,0,0,4207.012918,4042.300456,4131.163222,4161.052432,1
12631,-121.5002596,39.64925335,-121.4977596,39.64675335,1,0,0,0,0,0,3408.106535,2712.799848,1878.380851,1365.044073,0
12632,-121.5002596,39.64675335,-121.4977596,39.64425335,1,0,0,0,0,0,3253.966261,2386.315198,1425.675228,972.3541033,0
12633,-121.5002596,39.64425335,-121.4977596,39.64175335,1,0,0,0,0,0,3699.370226,3163.901955,2677.406466,2191.62782,0
12634,-121.5002596,39.64175335,-121.4977596,39.63925335,1,3,0,0,0,0,3853.165957,3545.073252,3272.376292,3356.188602,1
12635,-121.5002596,39.63925335,-121.4977596,39.63675335,1,3,0,0,0,0,3579.256991,3036.706079,2578.281459,3315.208511,0
12636,-121.5002596,39.63675335,-121.4977596,39.63425335,0,3,0,0,0,0,3576.045897,2928.138906,2508.113526,2943.862462,0
12637,-121.5002596,39.63425335,-121.4977596,39.63175335,0,3,0,0,0,0,3333.398024,2588.508663,2020.22234,2427.012918,0
12638,-121.5002596,39.63175335,-121.4977596,39.62925335,0,3,0,0,0,0,3416.538298,2727.332219,2175.443161,2753.455015,0
12639,-121.5002596,39.62925335,-121.4977596,39.62675335,0,3,0,0,0,0,3432.901824,2778.317477,2216.808815,3049.602432,0
12640,-121.5002596,39.62675335,-121.4977596,39.62425335,0,0,0,0,0,0,3429.983131,2785.131307,2260.270821,2972.91003,0
12641,-121.5002596,39.62425335,-121.4977596,39.62175335,0,0,0,0,0,0,3527.459574,2959.089818,2391.217933,3536.93465,0
12642,-121.5002596,39.62175335,-121.4977596,39.61925335,1,0,0,0,0,0,3509.458511,2919.400912,2414.182675,3289.757447,0
12643,-121.5002596,39.61925335,-121.4977596,39.61675335,1,0,0,0,0,0,3658.144812,3127.424812,2761.283609,3451.254135,0
12644,-121.5002596,39.61675335,-121.4977596,39.61425335,0,0,0,0,0,0,4015.470517,3636.058511,3484.351216,4121.542857,1
12645,-121.5002596,39.61425335,-121.4977596,39.61175335,0,0,0,0,0,0,3368.1231,2768.182675,2090.539666,3731.881763,0
12646,-121.5002596,39.61175335,-121.4977596,39.60925335,1,0,0,0,0,0,3215.762158,2569.481611,1789.829939,3282.294073,0
12647,-121.5002596,39.60925335,-121.4977596,39.60675335,1,0,0,0,0,0,3322.077052,2712.921125,2044.265046,3454.242249,0
12648,-121.5002596,39.60675335,-121.4977596,39.60425335,2,0,0,0,0,0,3309.410334,2676.686626,1978.967477,3480.803191,0
12649,-121.5002596,39.60425335,-121.4977596,39.60175335,2,0,0,0,0,0,3333.338298,2685.160486,1983.992705,3500.428419,0
12650,-121.5002596,39.60175335,-121.4977596,39.59925335,2,0,0,0,0,0,3242.799696,2588.961398,1867.773556,3239.702736,0
12651,-121.5002596,39.59925335,-121.4977596,39.59675335,2,0,0,0,0,0,3432.363678,2830.892249,2166.595593,3564.815805,0
12652,-121.5002596,39.59675335,-121.4977596,39.59425335,2,0,0,0,0,0,3303.650526,2656.592331,1933.656842,3263.73218,0
12653,-121.5002596,39.59425335,-121.4977596,39.59175335,2,0,0,0,0,0,3621.013222,3123.605015,2713.68845,3769.833131,0
